pm2_5,city,co,pm10,level,o3,spider,rank,so2,date,aqi,no2
8 ,北海,0.9 ,30 ,优,76 ,aqi,9 ,6 ,2017-06-01,38 ,4 
10 ,北海,0.8 ,35 ,良,103 ,aqi,42 ,6 ,2017-06-02,53 ,5 
10 ,北海,0.7 ,35 ,良,110 ,aqi,57 ,6 ,2017-06-03,59 ,5 
8 ,北海,0.7 ,34 ,良,105 ,aqi,72 ,6 ,2017-06-04,55 ,5 
8 ,北海,0.7 ,29 ,优,93 ,aqi,61 ,6 ,2017-06-05,47 ,6 
13 ,北海,0.9 ,28 ,优,96 ,aqi,27 ,8 ,2017-06-06,48 ,9 
12 ,北海,1 ,23 ,优,81 ,aqi,19 ,9 ,2017-06-07,41 ,12 
5 ,北海,0.8 ,16 ,优,85 ,aqi,16 ,7 ,2017-06-08,43 ,9 
5 ,北海,0.7 ,18 ,良,145 ,aqi,21 ,6 ,2017-06-09,88 ,7 
5 ,北海,0.7 ,20 ,优,72 ,aqi,19 ,6 ,2017-06-10,36 ,7 
8 ,北海,0.8 ,24 ,优,72 ,aqi,14 ,6 ,2017-06-11,36 ,10 
7 ,北海,0.8 ,24 ,优,76 ,aqi,17 ,6 ,2017-06-12,38 ,8 
6 ,北海,0.8 ,26 ,优,72 ,aqi,40 ,6 ,2017-06-13,36 ,8 
7 ,北海,0.8 ,28 ,优,68 ,aqi,99 ,7 ,2017-06-14,34 ,12 
12 ,北海,0.8 ,36 ,优,88 ,aqi,81 ,7 ,2017-06-15,44 ,12 
3 ,北海,0.7 ,27 ,优,64 ,aqi,64 ,6 ,2017-06-16,32 ,7 
9 ,北海,1 ,27 ,优,67 ,aqi,14 ,9 ,2017-06-17,34 ,12 
13 ,北海,1.1 ,32 ,优,74 ,aqi,57 ,9 ,2017-06-18,37 ,11 
6 ,北海,0.9 ,21 ,优,58 ,aqi,3 ,6 ,2017-06-19,29 ,10 
4 ,北海,0.8 ,27 ,优,66 ,aqi,52 ,6 ,2017-06-20,33 ,7 
30 ,包头,0.7 ,89 ,良,136 ,aqi,170 ,25 ,2017-06-01,80 ,42 
50 ,包头,0.4 ,222 ,轻度污染,98 ,aqi,309 ,8 ,2017-06-02,136 ,14 
22 ,包头,0.5 ,80 ,良,126 ,aqi,294 ,13 ,2017-06-03,72 ,27 
44 ,包头,1.1 ,110 ,轻度污染,166 ,aqi,280 ,25 ,2017-06-04,106 ,41 
32 ,包头,1 ,45 ,良,109 ,aqi,240 ,18 ,2017-06-05,58 ,29 
30 ,包头,0.8 ,49 ,优,93 ,aqi,210 ,13 ,2017-06-06,49 ,27 
26 ,包头,1.1 ,62 ,良,107 ,aqi,245 ,29 ,2017-06-07,56 ,40 
29 ,包头,0.9 ,74 ,良,144 ,aqi,232 ,17 ,2017-06-08,87 ,44 
38 ,包头,0.9 ,81 ,轻度污染,162 ,aqi,162 ,23 ,2017-06-09,102 ,47 
57 ,包头,0.9 ,152 ,轻度污染,147 ,aqi,280 ,25 ,2017-06-10,101 ,32 
31 ,包头,0.6 ,70 ,良,145 ,aqi,277 ,14 ,2017-06-11,88 ,33 
38 ,包头,0.6 ,116 ,良,154 ,aqi,285 ,18 ,2017-06-12,95 ,35 
21 ,包头,0.5 ,59 ,轻度污染,168 ,aqi,334 ,11 ,2017-06-13,108 ,29 
38 ,包头,0.7 ,78 ,轻度污染,164 ,aqi,275 ,18 ,2017-06-14,104 ,32 
53 ,包头,1.1 ,110 ,良,158 ,aqi,231 ,31 ,2017-06-15,99 ,59 
49 ,包头,1 ,142 ,轻度污染,177 ,aqi,283 ,28 ,2017-06-16,116 ,44 
29 ,包头,1 ,58 ,轻度污染,190 ,aqi,334 ,19 ,2017-06-17,128 ,29 
22 ,包头,0.8 ,56 ,良,142 ,aqi,209 ,10 ,2017-06-18,85 ,26 
20 ,包头,0.7 ,55 ,良,112 ,aqi,165 ,8 ,2017-06-19,60 ,25 
30 ,包头,1.1 ,81 ,良,135 ,aqi,223 ,30 ,2017-06-20,80 ,41 
36 ,宝鸡,0.6 ,85 ,良,147 ,aqi,163 ,6 ,2017-06-01,90 ,24 
38 ,宝鸡,0.6 ,97 ,轻度污染,175 ,aqi,310 ,9 ,2017-06-02,114 ,40 
47 ,宝鸡,0.8 ,98 ,良,92 ,aqi,288 ,9 ,2017-06-03,74 ,41 
15 ,宝鸡,0.9 ,18 ,良,101 ,aqi,173 ,3 ,2017-06-04,51 ,21 
16 ,宝鸡,0.8 ,26 ,良,134 ,aqi,12 ,4 ,2017-06-05,79 ,18 
15 ,宝鸡,0.5 ,39 ,良,106 ,aqi,140 ,4 ,2017-06-06,55 ,24 
19 ,宝鸡,0.6 ,53 ,良,120 ,aqi,201 ,6 ,2017-06-07,67 ,25 
14 ,宝鸡,0.5 ,32 ,良,128 ,aqi,34 ,5 ,2017-06-08,74 ,21 
26 ,宝鸡,0.8 ,51 ,良,68 ,aqi,201 ,6 ,2017-06-09,51 ,34 
16 ,宝鸡,0.5 ,45 ,良,133 ,aqi,89 ,5 ,2017-06-10,78 ,25 
28 ,宝鸡,0.7 ,77 ,良,87 ,aqi,242 ,7 ,2017-06-11,64 ,38 
28 ,宝鸡,0.7 ,70 ,良,159 ,aqi,259 ,7 ,2017-06-12,100 ,31 
33 ,宝鸡,0.7 ,71 ,轻度污染,162 ,aqi,256 ,7 ,2017-06-13,102 ,30 
43 ,宝鸡,0.7 ,74 ,良,83 ,aqi,159 ,6 ,2017-06-14,62 ,36 
32 ,宝鸡,0.7 ,65 ,良,155 ,aqi,175 ,7 ,2017-06-15,96 ,32 
34 ,宝鸡,0.7 ,75 ,轻度污染,165 ,aqi,246 ,6 ,2017-06-16,105 ,34 
50 ,宝鸡,0.8 ,101 ,轻度污染,178 ,aqi,244 ,9 ,2017-06-17,117 ,40 
49 ,宝鸡,0.8 ,94 ,轻度污染,172 ,aqi,305 ,7 ,2017-06-18,111 ,33 
30 ,宝鸡,0.6 ,76 ,良,149 ,aqi,317 ,7 ,2017-06-19,91 ,25 
20 ,宝鸡,0.5 ,46 ,良,127 ,aqi,111 ,5 ,2017-06-20,73 ,27 
42 ,保定,0.9 ,84 ,中度污染,220 ,aqi,274 ,25 ,2017-06-01,155 ,26 
36 ,保定,0.8 ,91 ,良,78 ,aqi,253 ,23 ,2017-06-02,71 ,36 
29 ,保定,0.7 ,62 ,良,156 ,aqi,154 ,16 ,2017-06-03,97 ,28 
55 ,保定,0.8 ,105 ,轻度污染,201 ,aqi,294 ,40 ,2017-06-04,138 ,46 
79 ,保定,1 ,153 ,轻度污染,179 ,aqi,316 ,46 ,2017-06-05,118 ,59 
39 ,保定,0.6 ,52 ,良,117 ,aqi,332 ,12 ,2017-06-06,65 ,27 
56 ,保定,0.7 ,88 ,轻度污染,183 ,aqi,296 ,17 ,2017-06-07,121 ,37 
48 ,保定,0.8 ,104 ,轻度污染,190 ,aqi,263 ,24 ,2017-06-08,128 ,35 
45 ,保定,0.8 ,114 ,中度污染,221 ,aqi,271 ,29 ,2017-06-09,156 ,32 
29 ,保定,0.6 ,91 ,良,132 ,aqi,328 ,31 ,2017-06-10,77 ,26 
39 ,保定,0.7 ,106 ,中度污染,230 ,aqi,275 ,24 ,2017-06-11,165 ,41 
53 ,保定,0.9 ,104 ,轻度污染,192 ,aqi,306 ,23 ,2017-06-12,130 ,37 
55 ,保定,0.9 ,98 ,轻度污染,199 ,aqi,302 ,21 ,2017-06-13,136 ,36 
68 ,保定,0.8 ,123 ,轻度污染,201 ,aqi,330 ,12 ,2017-06-14,138 ,46 
64 ,保定,0.8 ,131 ,重度污染,276 ,aqi,322 ,22 ,2017-06-15,203 ,47 
81 ,保定,0.8 ,149 ,中度污染,261 ,aqi,326 ,26 ,2017-06-16,196 ,38 
88 ,保定,1.1 ,160 ,中度污染,250 ,aqi,271 ,31 ,2017-06-17,185 ,34 
66 ,保定,1 ,129 ,重度污染,274 ,aqi,275 ,25 ,2017-06-18,202 ,33 
69 ,保定,1 ,118 ,中度污染,258 ,aqi,315 ,17 ,2017-06-19,193 ,36 
55 ,保定,0.9 ,112 ,中度污染,226 ,aqi,332 ,14 ,2017-06-20,161 ,34 
68 ,安阳,1.8 ,142 ,中度污染,261 ,aqi,309 ,20 ,2017-06-01,196 ,50 
76 ,安阳,1.6 ,183 ,重度污染,294 ,aqi,320 ,21 ,2017-06-02,206 ,46 
25 ,安阳,1.6 ,78 ,良,101 ,aqi,297 ,33 ,2017-06-03,64 ,43 
51 ,安阳,2 ,118 ,轻度污染,202 ,aqi,329 ,33 ,2017-06-04,139 ,62 
31 ,安阳,1.2 ,67 ,良,122 ,aqi,331 ,10 ,2017-06-05,69 ,28 
31 ,安阳,1.3 ,51 ,良,160 ,aqi,103 ,10 ,2017-06-06,100 ,22 
49 ,安阳,1.5 ,115 ,轻度污染,200 ,aqi,308 ,18 ,2017-06-07,137 ,42 
50 ,安阳,1.5 ,135 ,良,132 ,aqi,334 ,18 ,2017-06-08,93 ,45 
39 ,安阳,1.4 ,103 ,轻度污染,189 ,aqi,166 ,22 ,2017-06-09,127 ,43 
50 ,安阳,1.4 ,180 ,中度污染,256 ,aqi,324 ,30 ,2017-06-10,191 ,42 
64 ,安阳,1.8 ,190 ,中度污染,218 ,aqi,338 ,43 ,2017-06-11,153 ,52 
92 ,安阳,1.8 ,222 ,重度污染,268 ,aqi,325 ,30 ,2017-06-12,201 ,44 
69 ,安阳,1.3 ,112 ,轻度污染,169 ,aqi,325 ,8 ,2017-06-13,109 ,27 
62 ,安阳,1.8 ,110 ,中度污染,237 ,aqi,322 ,25 ,2017-06-14,172 ,38 
76 ,安阳,1.6 ,158 ,中度污染,226 ,aqi,330 ,20 ,2017-06-15,161 ,50 
64 ,安阳,1.6 ,136 ,中度污染,233 ,aqi,298 ,22 ,2017-06-16,168 ,43 
58 ,安阳,1.3 ,126 ,中度污染,221 ,aqi,286 ,22 ,2017-06-17,156 ,42 
50 ,安阳,1.3 ,114 ,中度污染,242 ,aqi,290 ,20 ,2017-06-18,177 ,32 
61 ,安阳,1.7 ,132 ,中度污染,244 ,aqi,332 ,24 ,2017-06-19,179 ,42 
77 ,安阳,1.9 ,143 ,重度污染,289 ,aqi,287 ,24 ,2017-06-20,205 ,41 
23 ,鞍山,1 ,61 ,良,91 ,aqi,77 ,14 ,2017-06-01,56 ,30 
21 ,鞍山,0.8 ,54 ,良,67 ,aqi,148 ,17 ,2017-06-02,52 ,36 
24 ,鞍山,1.1 ,48 ,良,108 ,aqi,177 ,17 ,2017-06-03,57 ,29 
34 ,鞍山,1.2 ,64 ,良,148 ,aqi,160 ,21 ,2017-06-04,90 ,28 
25 ,鞍山,1 ,57 ,轻度污染,174 ,aqi,231 ,18 ,2017-06-05,113 ,29 
26 ,鞍山,0.8 ,52 ,良,126 ,aqi,301 ,10 ,2017-06-06,72 ,23 
61 ,鞍山,1.2 ,85 ,良,132 ,aqi,210 ,10 ,2017-06-07,83 ,26 
55 ,鞍山,1.5 ,88 ,轻度污染,189 ,aqi,311 ,19 ,2017-06-08,127 ,29 
26 ,鞍山,1.1 ,77 ,良,92 ,aqi,330 ,15 ,2017-06-09,64 ,28 
20 ,鞍山,1.1 ,70 ,良,102 ,aqi,263 ,20 ,2017-06-10,60 ,35 
25 ,鞍山,1.1 ,62 ,良,116 ,aqi,194 ,20 ,2017-06-11,64 ,38 
23 ,鞍山,1 ,55 ,良,118 ,aqi,209 ,18 ,2017-06-12,65 ,37 
36 ,鞍山,1.3 ,69 ,良,151 ,aqi,199 ,21 ,2017-06-13,93 ,34 
41 ,鞍山,1.6 ,83 ,中度污染,239 ,aqi,231 ,25 ,2017-06-14,174 ,26 
61 ,鞍山,2.3 ,122 ,重度污染,281 ,aqi,319 ,34 ,2017-06-15,203 ,48 
40 ,鞍山,1.2 ,107 ,中度污染,253 ,aqi,280 ,19 ,2017-06-16,188 ,26 
62 ,鞍山,1.2 ,109 ,中度污染,259 ,aqi,233 ,18 ,2017-06-17,194 ,19 
47 ,鞍山,1.2 ,84 ,中度污染,249 ,aqi,321 ,18 ,2017-06-18,184 ,23 
49 ,鞍山,1 ,82 ,良,146 ,aqi,225 ,11 ,2017-06-19,89 ,19 
21 ,鞍山,1.1 ,43 ,良,146 ,aqi,172 ,10 ,2017-06-20,89 ,24 
14 ,丹东,0.6 ,38 ,良,111 ,aqi,64 ,8 ,2017-06-01,60 ,18 
10 ,丹东,0.6 ,36 ,优,73 ,aqi,60 ,8 ,2017-06-02,37 ,20 
15 ,丹东,0.7 ,35 ,良,101 ,aqi,66 ,8 ,2017-06-03,51 ,17 
16 ,丹东,0.7 ,38 ,良,125 ,aqi,121 ,10 ,2017-06-04,71 ,18 
18 ,丹东,0.7 ,35 ,良,134 ,aqi,93 ,11 ,2017-06-05,79 ,18 
23 ,丹东,0.7 ,46 ,良,104 ,aqi,300 ,11 ,2017-06-06,54 ,24 
22 ,丹东,0.8 ,33 ,良,119 ,aqi,41 ,8 ,2017-06-07,66 ,22 
50 ,丹东,1.1 ,75 ,中度污染,240 ,aqi,233 ,10 ,2017-06-08,175 ,20 
25 ,丹东,0.7 ,52 ,良,152 ,aqi,327 ,11 ,2017-06-09,94 ,20 
16 ,丹东,0.5 ,64 ,良,102 ,aqi,180 ,10 ,2017-06-10,57 ,23 
15 ,丹东,0.5 ,44 ,良,108 ,aqi,235 ,9 ,2017-06-11,57 ,23 
18 ,丹东,0.5 ,44 ,良,107 ,aqi,120 ,10 ,2017-06-12,56 ,18 
25 ,丹东,0.6 ,54 ,良,129 ,aqi,197 ,11 ,2017-06-13,75 ,20 
28 ,丹东,0.7 ,55 ,轻度污染,162 ,aqi,211 ,10 ,2017-06-14,102 ,15 
38 ,丹东,0.8 ,75 ,轻度污染,164 ,aqi,186 ,14 ,2017-06-15,104 ,22 
47 ,丹东,0.8 ,88 ,轻度污染,176 ,aqi,252 ,14 ,2017-06-16,115 ,20 
48 ,丹东,0.8 ,78 ,轻度污染,185 ,aqi,170 ,11 ,2017-06-17,123 ,12 
25 ,丹东,0.6 ,46 ,良,115 ,aqi,66 ,8 ,2017-06-18,63 ,6 
27 ,丹东,0.6 ,45 ,优,97 ,aqi,159 ,8 ,2017-06-19,49 ,6 
27 ,丹东,0.6 ,44 ,优,88 ,aqi,68 ,12 ,2017-06-20,44 ,19 
16 ,大连,0.7 ,32 ,良,110 ,aqi,23 ,9 ,2017-06-01,59 ,23 
11 ,大连,0.7 ,37 ,优,75 ,aqi,95 ,9 ,2017-06-02,44 ,35 
9 ,大连,0.6 ,22 ,良,102 ,aqi,61 ,9 ,2017-06-03,52 ,21 
12 ,大连,0.6 ,28 ,良,137 ,aqi,27 ,11 ,2017-06-04,81 ,29 
24 ,大连,0.8 ,43 ,良,153 ,aqi,125 ,13 ,2017-06-05,95 ,31 
23 ,大连,0.7 ,36 ,良,135 ,aqi,194 ,10 ,2017-06-06,80 ,26 
47 ,大连,1 ,67 ,轻度污染,182 ,aqi,129 ,9 ,2017-06-07,120 ,20 
46 ,大连,1 ,74 ,重度污染,288 ,aqi,286 ,17 ,2017-06-08,205 ,24 
20 ,大连,0.7 ,47 ,轻度污染,192 ,aqi,169 ,12 ,2017-06-09,130 ,22 
11 ,大连,0.5 ,50 ,良,106 ,aqi,98 ,9 ,2017-06-10,55 ,22 
12 ,大连,0.6 ,42 ,良,139 ,aqi,215 ,11 ,2017-06-11,83 ,28 
18 ,大连,0.7 ,42 ,良,129 ,aqi,137 ,11 ,2017-06-12,75 ,32 
19 ,大连,0.8 ,40 ,良,138 ,aqi,137 ,12 ,2017-06-13,82 ,27 
24 ,大连,0.8 ,47 ,轻度污染,203 ,aqi,177 ,14 ,2017-06-14,140 ,27 
55 ,大连,1.1 ,94 ,重度污染,289 ,aqi,261 ,19 ,2017-06-15,205 ,28 
78 ,大连,1.2 ,118 ,中度污染,228 ,aqi,324 ,12 ,2017-06-16,163 ,27 
62 ,大连,1.1 ,80 ,轻度污染,199 ,aqi,266 ,9 ,2017-06-17,136 ,22 
35 ,大连,0.9 ,61 ,中度污染,236 ,aqi,289 ,13 ,2017-06-18,171 ,23 
31 ,大连,0.7 ,56 ,良,134 ,aqi,174 ,10 ,2017-06-19,79 ,18 
30 ,大连,0.8 ,47 ,良,110 ,aqi,118 ,8 ,2017-06-20,59 ,18 
51 ,重庆,0.8 ,84 ,良,71 ,aqi,284 ,11 ,2017-06-01,70 ,47 
43 ,重庆,0.8 ,80 ,良,140 ,aqi,256 ,13 ,2017-06-02,84 ,48 
47 ,重庆,1 ,88 ,良,53 ,aqi,242 ,13 ,2017-06-03,84 ,67 
28 ,重庆,0.9 ,43 ,优,44 ,aqi,292 ,7 ,2017-06-04,45 ,36 
15 ,重庆,0.8 ,26 ,轻度污染,161 ,aqi,27 ,8 ,2017-06-05,101 ,32 
36 ,重庆,1.1 ,67 ,轻度污染,177 ,aqi,264 ,13 ,2017-06-06,116 ,60 
34 ,重庆,1 ,66 ,轻度污染,176 ,aqi,280 ,12 ,2017-06-07,115 ,48 
20 ,重庆,0.8 ,47 ,良,125 ,aqi,160 ,13 ,2017-06-08,71 ,40 
26 ,重庆,0.8 ,48 ,优,97 ,aqi,173 ,8 ,2017-06-09,49 ,32 
20 ,重庆,0.7 ,33 ,良,104 ,aqi,187 ,8 ,2017-06-10,54 ,24 
27 ,重庆,0.9 ,49 ,良,108 ,aqi,172 ,11 ,2017-06-11,57 ,39 
25 ,重庆,0.9 ,40 ,优,57 ,aqi,102 ,8 ,2017-06-12,49 ,39 
34 ,重庆,1 ,52 ,良,39 ,aqi,246 ,8 ,2017-06-13,57 ,45 
18 ,重庆,0.8 ,31 ,优,53 ,aqi,123 ,6 ,2017-06-14,40 ,32 
12 ,重庆,0.7 ,18 ,优,64 ,aqi,18 ,6 ,2017-06-15,42 ,33 
20 ,重庆,0.9 ,34 ,良,70 ,aqi,57 ,7 ,2017-06-16,57 ,45 
32 ,重庆,1.1 ,56 ,良,153 ,aqi,162 ,11 ,2017-06-17,95 ,47 
45 ,重庆,1.1 ,69 ,良,63 ,aqi,199 ,11 ,2017-06-18,63 ,47 
44 ,重庆,1.1 ,66 ,良,77 ,aqi,191 ,9 ,2017-06-19,69 ,55 
55 ,重庆,1.2 ,92 ,轻度污染,184 ,aqi,285 ,10 ,2017-06-20,122 ,61 
15 ,赤峰,1.2 ,41 ,优,73 ,aqi,230 ,16 ,2017-06-01,41 ,14 
13 ,赤峰,1.1 ,31 ,优,54 ,aqi,39 ,9 ,2017-06-02,31 ,13 
16 ,赤峰,1.2 ,40 ,优,85 ,aqi,52 ,12 ,2017-06-03,43 ,18 
18 ,赤峰,1.2 ,50 ,优,100 ,aqi,297 ,14 ,2017-06-04,50 ,19 
31 ,赤峰,1.1 ,72 ,轻度污染,173 ,aqi,296 ,13 ,2017-06-05,112 ,19 
22 ,赤峰,1.1 ,38 ,良,140 ,aqi,225 ,10 ,2017-06-06,84 ,12 
13 ,赤峰,1 ,27 ,优,90 ,aqi,33 ,10 ,2017-06-07,45 ,15 
14 ,赤峰,1 ,47 ,优,85 ,aqi,109 ,14 ,2017-06-08,47 ,16 
10 ,赤峰,1.1 ,30 ,优,82 ,aqi,38 ,12 ,2017-06-09,41 ,19 
20 ,赤峰,1.3 ,58 ,良,97 ,aqi,184 ,17 ,2017-06-10,54 ,26 
28 ,赤峰,1.6 ,74 ,良,109 ,aqi,259 ,22 ,2017-06-11,62 ,28 
23 ,赤峰,1.4 ,45 ,良,127 ,aqi,192 ,13 ,2017-06-12,73 ,22 
23 ,赤峰,1.2 ,61 ,良,112 ,aqi,264 ,17 ,2017-06-13,60 ,23 
20 ,赤峰,1.4 ,69 ,良,97 ,aqi,212 ,17 ,2017-06-14,60 ,24 
28 ,赤峰,1.4 ,99 ,良,106 ,aqi,328 ,24 ,2017-06-15,75 ,27 
31 ,赤峰,1.3 ,93 ,良,135 ,aqi,250 ,17 ,2017-06-16,80 ,30 
34 ,赤峰,1.4 ,82 ,良,148 ,aqi,207 ,15 ,2017-06-17,90 ,22 
31 ,赤峰,1.7 ,58 ,良,121 ,aqi,119 ,16 ,2017-06-18,68 ,22 
18 ,赤峰,1.4 ,32 ,优,92 ,aqi,77 ,10 ,2017-06-19,46 ,17 
15 ,赤峰,1.3 ,40 ,优,90 ,aqi,164 ,12 ,2017-06-20,45 ,22 
41 ,成都,0.7 ,62 ,良,112 ,aqi,272 ,8 ,2017-06-01,60 ,44 
58 ,成都,0.8 ,85 ,良,138 ,aqi,193 ,13 ,2017-06-02,82 ,58 
61 ,成都,0.8 ,97 ,良,73 ,aqi,266 ,9 ,2017-06-03,83 ,61 
20 ,成都,0.7 ,36 ,优,81 ,aqi,194 ,6 ,2017-06-04,45 ,36 
30 ,成都,0.8 ,58 ,良,147 ,aqi,242 ,9 ,2017-06-05,90 ,47 
43 ,成都,0.8 ,71 ,轻度污染,164 ,aqi,328 ,11 ,2017-06-06,104 ,49 
38 ,成都,0.8 ,63 ,轻度污染,177 ,aqi,143 ,12 ,2017-06-07,116 ,41 
40 ,成都,0.7 ,60 ,良,115 ,aqi,289 ,9 ,2017-06-08,63 ,35 
36 ,成都,0.7 ,55 ,良,133 ,aqi,220 ,8 ,2017-06-09,78 ,28 
38 ,成都,0.8 ,59 ,良,133 ,aqi,245 ,8 ,2017-06-10,78 ,42 
30 ,成都,0.7 ,55 ,良,121 ,aqi,153 ,11 ,2017-06-11,68 ,42 
42 ,成都,0.8 ,65 ,良,89 ,aqi,187 ,9 ,2017-06-12,59 ,44 
44 ,成都,0.8 ,69 ,良,70 ,aqi,322 ,17 ,2017-06-13,62 ,45 
27 ,成都,0.7 ,41 ,优,65 ,aqi,263 ,22 ,2017-06-14,41 ,25 
35 ,成都,0.8 ,57 ,良,99 ,aqi,24 ,8 ,2017-06-15,54 ,35 
42 ,成都,0.9 ,73 ,良,144 ,aqi,265 ,9 ,2017-06-16,87 ,49 
59 ,成都,0.9 ,99 ,良,113 ,aqi,183 ,9 ,2017-06-17,80 ,49 
69 ,成都,0.9 ,115 ,良,129 ,aqi,336 ,10 ,2017-06-18,93 ,54 
32 ,成都,0.7 ,56 ,良,136 ,aqi,236 ,12 ,2017-06-19,80 ,34 
45 ,成都,0.9 ,66 ,良,133 ,aqi,94 ,13 ,2017-06-20,78 ,53 
16 ,承德,0.4 ,56 ,良,119 ,aqi,84 ,11 ,2017-06-01,66 ,19 
19 ,承德,0.6 ,38 ,优,80 ,aqi,231 ,9 ,2017-06-02,40 ,16 
16 ,承德,0.6 ,42 ,良,108 ,aqi,39 ,16 ,2017-06-03,57 ,22 
22 ,承德,0.7 ,69 ,轻度污染,184 ,aqi,177 ,17 ,2017-06-04,122 ,28 
28 ,承德,0.6 ,82 ,轻度污染,196 ,aqi,279 ,16 ,2017-06-05,133 ,27 
24 ,承德,0.6 ,36 ,良,116 ,aqi,319 ,9 ,2017-06-06,64 ,20 
17 ,承德,0.4 ,33 ,良,112 ,aqi,126 ,11 ,2017-06-07,60 ,21 
17 ,承德,0.6 ,52 ,良,106 ,aqi,84 ,22 ,2017-06-08,55 ,32 
13 ,承德,0.4 ,50 ,良,129 ,aqi,142 ,15 ,2017-06-09,75 ,22 
14 ,承德,0.4 ,57 ,良,139 ,aqi,76 ,18 ,2017-06-10,83 ,23 
23 ,承德,0.7 ,81 ,轻度污染,175 ,aqi,240 ,20 ,2017-06-11,114 ,30 
21 ,承德,0.6 ,58 ,良,155 ,aqi,217 ,14 ,2017-06-12,96 ,26 
20 ,承德,0.7 ,60 ,良,160 ,aqi,160 ,17 ,2017-06-13,100 ,30 
21 ,承德,0.7 ,72 ,良,150 ,aqi,249 ,20 ,2017-06-14,92 ,34 
19 ,承德,0.6 ,74 ,轻度污染,168 ,aqi,196 ,14 ,2017-06-15,108 ,32 
22 ,承德,0.6 ,81 ,轻度污染,161 ,aqi,187 ,16 ,2017-06-16,101 ,34 
38 ,承德,0.8 ,111 ,轻度污染,213 ,aqi,254 ,16 ,2017-06-17,149 ,39 
42 ,承德,0.7 ,85 ,轻度污染,195 ,aqi,261 ,12 ,2017-06-18,132 ,21 
23 ,承德,0.5 ,43 ,良,155 ,aqi,138 ,10 ,2017-06-19,96 ,16 
11 ,承德,0.3 ,30 ,良,122 ,aqi,23 ,8 ,2017-06-20,69 ,20 
29 ,潮州,1 ,54 ,良,72 ,aqi,118 ,12 ,2017-06-01,52 ,13 
30 ,潮州,1.1 ,54 ,良,56 ,aqi,75 ,15 ,2017-06-02,52 ,21 
20 ,潮州,0.9 ,39 ,优,72 ,aqi,128 ,10 ,2017-06-03,39 ,15 
14 ,潮州,0.8 ,24 ,优,79 ,aqi,10 ,10 ,2017-06-04,40 ,9 
18 ,潮州,0.8 ,28 ,优,94 ,aqi,24 ,9 ,2017-06-05,47 ,6 
30 ,潮州,0.9 ,46 ,优,92 ,aqi,275 ,13 ,2017-06-06,46 ,12 
21 ,潮州,1 ,42 ,良,102 ,aqi,94 ,14 ,2017-06-07,52 ,15 
20 ,潮州,0.7 ,32 ,优,82 ,aqi,72 ,12 ,2017-06-08,41 ,8 
24 ,潮州,0.8 ,40 ,优,96 ,aqi,92 ,10 ,2017-06-09,48 ,8 
18 ,潮州,0.8 ,39 ,优,98 ,aqi,104 ,12 ,2017-06-10,49 ,10 
16 ,潮州,0.6 ,34 ,良,118 ,aqi,44 ,12 ,2017-06-11,65 ,8 
10 ,潮州,0.6 ,22 ,优,62 ,aqi,30 ,8 ,2017-06-12,31 ,6 
8 ,潮州,0.8 ,17 ,优,56 ,aqi,13 ,10 ,2017-06-13,28 ,10 
17 ,潮州,1.2 ,34 ,优,42 ,aqi,10 ,16 ,2017-06-14,34 ,24 
20 ,潮州,1 ,39 ,优,84 ,aqi,112 ,13 ,2017-06-15,42 ,14 
14 ,潮州,1.1 ,30 ,优,74 ,aqi,39 ,13 ,2017-06-16,37 ,16 
13 ,潮州,0.9 ,22 ,优,52 ,aqi,102 ,12 ,2017-06-17,26 ,16 
10 ,潮州,1 ,16 ,优,50 ,aqi,9 ,11 ,2017-06-18,25 ,14 
12 ,潮州,1 ,24 ,优,56 ,aqi,12 ,11 ,2017-06-19,28 ,14 
16 ,潮州,1.2 ,32 ,优,52 ,aqi,73 ,14 ,2017-06-20,32 ,22 
87 ,常州,1.3 ,122 ,中度污染,228 ,aqi,311 ,22 ,2017-06-01,163 ,37 
63 ,常州,1 ,92 ,中度污染,220 ,aqi,337 ,16 ,2017-06-02,155 ,33 
30 ,常州,0.7 ,62 ,轻度污染,203 ,aqi,147 ,17 ,2017-06-03,140 ,39 
22 ,常州,0.6 ,53 ,轻度污染,172 ,aqi,158 ,16 ,2017-06-04,111 ,24 
22 ,常州,0.6 ,45 ,良,105 ,aqi,203 ,15 ,2017-06-05,55 ,28 
24 ,常州,0.7 ,36 ,优,99 ,aqi,212 ,14 ,2017-06-06,50 ,22 
39 ,常州,0.8 ,56 ,轻度污染,196 ,aqi,97 ,14 ,2017-06-07,133 ,27 
70 ,常州,1.3 ,96 ,中度污染,261 ,aqi,293 ,23 ,2017-06-08,196 ,47 
68 ,常州,1.2 ,93 ,中度污染,236 ,aqi,313 ,24 ,2017-06-09,171 ,44 
13 ,常州,0.8 ,23 ,优,39 ,aqi,148 ,14 ,2017-06-10,47 ,37 
20 ,常州,0.7 ,28 ,轻度污染,176 ,aqi,39 ,16 ,2017-06-11,115 ,20 
25 ,常州,0.6 ,38 ,良,143 ,aqi,134 ,16 ,2017-06-12,86 ,29 
27 ,常州,0.7 ,42 ,优,94 ,aqi,188 ,18 ,2017-06-13,47 ,36 
40 ,常州,0.8 ,59 ,良,152 ,aqi,198 ,22 ,2017-06-14,94 ,35 
38 ,常州,0.7 ,61 ,轻度污染,196 ,aqi,156 ,20 ,2017-06-15,133 ,39 
